time_in_seconds;cap_sensor;licht;temperatur
211032;1689.084350585938;2316.043945312500;997.655700683594
211049;1701.172241210938;2315.238037109375;993.626403808594
211067;1710.842529296875;2318.461669921875;993.626403808594
211085;1701.978149414062;2315.238037109375;993.626403808594
211103;1701.978149414062;2308.791259765625;1008.937744140625
211120;1704.395751953125;2311.208740234375;994.432250976562
211138;1713.260131835938;2302.344482421875;1004.102600097656
211155;1709.230834960938;2299.926757812500;995.238159179688
211173;1709.230834960938;2285.421386718750;1001.684997558594
211191;1697.948852539062;2289.450683593750;1003.296752929688
211208;1696.337036132812;2297.509277343750;1002.490905761719
211226;1701.978149414062;2295.897460937500;988.791259765625
211244;1702.783935546875;2267.692382812500;1001.684997558594
211262;1708.425048828125;2285.421386718750;1008.131896972656
211279;1717.289428710938;2299.926757812500;995.238159179688
211297;1712.454345703125;2298.315185546875;994.432250976562
211315;1718.901245117188;2287.032958984375;1000.879150390625
211332;1705.201538085938;2255.604492187500;1002.490905761719
211350;1703.589843750000;2291.062255859375;998.461547851562
211367;1698.754638671875;2271.721679687500;1001.684997558594
211385;1710.036743164062;2288.644775390625;996.044006347656
211403;1700.366455078125;2275.750976562500;1004.908447265625
211421;1697.948852539062;2289.450683593750;988.791259765625
211438;1707.619140625000;2266.886474609375;998.461547851562
211456;1701.978149414062;2259.633789062500;999.267456054688
211474;1701.172241210938;2278.168457031250;987.985412597656
211491;1705.201538085938;2281.392089843750;1000.073303222656
211509;1706.007446289062;2278.168457031250;1004.908447265625
211527;1701.172241210938;2263.663085937500;1004.102600097656
211544;1697.142944335938;2277.362792968750;988.791259765625
211562;1713.260131835938;2265.274902343750;998.461547851562
211580;1701.978149414062;2230.622802734375;1011.355346679688
211597;1699.560546875000;2252.381103515625;988.791259765625
211615;1708.425048828125;2263.663085937500;1007.326049804688
211633;1703.589843750000;2264.468994140625;1003.296752929688
211650;1692.307739257812;2263.663085937500;987.179504394531
211668;1699.560546875000;2249.157470703125;995.238159179688
211686;1707.619140625000;2213.699707031250;1000.073303222656
211703;1701.978149414062;2234.652099609375;987.985412597656
211721;1716.483642578125;2233.040283203125;1001.684997558594
211739;1701.172241210938;2228.205078125000;1007.326049804688
211756;1710.842529296875;2237.875488281250;1008.131896972656
211774;1710.036743164062;2229.010986328125;987.985412597656
211792;1704.395751953125;2245.934082031250;1004.102600097656
211809;1697.142944335938;2229.816894531250;1002.490905761719
211827;1704.395751953125;2219.340820312500;998.461547851562
211845;1710.036743164062;2224.981689453125;987.179504394531
211862;1708.425048828125;2236.263916015625;1007.326049804688
211880;1708.425048828125;2230.622802734375;992.820556640625
211898;1708.425048828125;2236.263916015625;1004.908447265625
211915;1711.648437500000;2245.128173828125;1001.684997558594
211933;1697.948852539062;2245.128173828125;983.956054687500
211951;1701.978149414062;2247.545898437500;1002.490905761719
211968;1704.395751953125;2245.934082031250;1002.490905761719
211986;1710.036743164062;2249.963378906250;991.208801269531
212004;1712.454345703125;2241.098876953125;994.432250976562
212021;1701.978149414062;2242.710693359375;992.820556640625
212039;1694.725341796875;2236.263916015625;989.597106933594
212057;1714.066040039062;2229.816894531250;1001.684997558594
212074;1717.289428710938;2239.487304687500;997.655700683594
212092;1691.501953125000;2226.593505859375;1002.490905761719
212110;1693.113647460938;2210.476318359375;1002.490905761719
212127;1710.842529296875;2224.981689453125;991.208801269531
212145;1715.677734375000;2204.835205078125;1004.102600097656
212163;1701.978149414062;2212.893798828125;987.985412597656
212180;1708.425048828125;2229.010986328125;1001.684997558594
212198;1704.395751953125;2200.805908203125;987.985412597656
212216;1714.871948242188;2224.981689453125;1004.102600097656
212233;1700.366455078125;2234.652099609375;1002.490905761719
212251;1701.172241210938;2204.835205078125;1002.490905761719
212269;1701.978149414062;2176.630126953125;992.014709472656
212286;1708.425048828125;2205.641113281250;1002.490905761719
212304;1704.395751953125;2247.545898437500;1002.490905761719
212322;1713.260131835938;2078.315185546875;994.432250976562
212339;1710.842529296875;2245.934082031250;991.208801269531
212357;1700.366455078125;2245.128173828125;1006.520202636719
212375;1699.560546875000;2237.875488281250;1003.296752929688
212392;1714.871948242188;2229.816894531250;999.267456054688
212410;1710.842529296875;2219.340820312500;995.238159179688
212428;1700.366455078125;2199.194091796875;1003.296752929688
212445;1701.978149414062;2212.893798828125;987.179504394531
212463;1703.589843750000;2208.058593750000;1006.520202636719
212481;1699.560546875000;2233.846191406250;992.014709472656
212498;1708.425048828125;2222.564208984375;1005.714294433594
212516;1698.754638671875;2228.205078125000;1010.549499511719
212534;1710.036743164062;2212.893798828125;1004.908447265625
212551;1706.813232421875;2206.447021484375;985.567810058594
212569;1707.619140625000;2216.117187500000;1000.073303222656
212587;1694.725341796875;2216.923095703125;1005.714294433594
212604;1706.007446289062;2177.436035156250;995.238159179688
212622;1701.978149414062;2212.893798828125;987.179504394531
212640;1697.142944335938;2199.194091796875;994.432250976562
212657;1689.890258789062;2208.058593750000;993.626403808594
212675;1706.007446289062;2212.893798828125;1001.684997558594
212693;1714.871948242188;2210.476318359375;990.402954101562
212710;1694.725341796875;2195.970703125000;987.985412597656
212728;1699.560546875000;2188.718017578125;999.267456054688
212746;1690.696044921875;2212.087890625000;989.597106933594
212763;1695.531250000000;2206.447021484375;1003.296752929688
212781;1705.201538085938;2207.252929687500;994.432250976562
212799;1717.289428710938;2182.271240234375;1002.490905761719
212816;1696.337036132812;2193.553222656250;992.014709472656
212834;1702.783935546875;2203.223388671875;1004.908447265625
212852;1702.783935546875;2201.611816406250;985.567810058594
212869;1705.201538085938;2191.941406250000;1005.714294433594
212887;1714.066040039062;2187.106201171875;961.391967773438
212905;1712.454345703125;2189.523925781250;1004.908447265625
212922;1709.230834960938;2177.436035156250;1004.908447265625
212940;1707.619140625000;2183.882812500000;993.626403808594
212958;1704.395751953125;2197.582519531250;1004.102600097656
212975;1707.619140625000;2208.058593750000;989.597106933594
212993;1709.230834960938;2199.194091796875;1000.879150390625
213011;1706.007446289062;2203.223388671875;992.014709472656
213028;1711.648437500000;2196.776611328125;994.432250976562
213046;1703.589843750000;2192.747314453125;1001.684997558594
213064;1710.842529296875;2171.794921875000;991.208801269531
213081;1700.366455078125;2195.970703125000;1008.131896972656
213099;1707.619140625000;2200.000000000000;987.179504394531
213117;1697.142944335938;2163.736328125000;1004.102600097656
213134;1707.619140625000;2193.553222656250;992.014709472656
213152;1710.842529296875;2188.718017578125;1000.879150390625
213170;1711.648437500000;2197.582519531250;1009.743652343750
213187;1692.307739257812;2183.076904296875;986.373657226562
213205;1714.871948242188;2187.912109375000;987.985412597656
213223;1708.425048828125;2178.241943359375;983.956054687500
213240;1693.113647460938;2185.494628906250;1004.908447265625
213258;1710.842529296875;2174.212402343750;1003.296752929688
213276;1704.395751953125;2150.036621093750;989.597106933594
213293;1710.842529296875;2179.853515625000;1002.490905761719
213311;1708.425048828125;2183.076904296875;991.208801269531
213329;1693.919555664062;2175.018310546875;1000.879150390625
213346;1697.948852539062;2183.076904296875;1000.073303222656
213364;1710.842529296875;2180.659423828125;986.373657226562
213382;1701.978149414062;2182.271240234375;1004.908447265625
213399;1701.172241210938;2147.619140625000;1003.296752929688
213417;1693.919555664062;2168.571533203125;1004.908447265625
213435;1695.531250000000;2176.630126953125;991.208801269531
213452;1712.454345703125;2166.959716796875;988.791259765625
213470;1715.677734375000;2173.406738281250;1000.879150390625
213488;1690.696044921875;2148.425048828125;992.014709472656
213505;1693.919555664062;2127.472656250000;994.432250976562
213523;1703.589843750000;2150.036621093750;1004.908447265625
213541;1706.813232421875;2121.831542968750;1007.326049804688
213558;1699.560546875000;2140.366455078125;998.461547851562
213576;1711.648437500000;2138.754638671875;1000.073303222656
213594;1710.842529296875;2131.501953125000;999.267456054688
213611;1703.589843750000;2133.113525390625;988.791259765625
213629;1701.172241210938;2142.783935546875;992.014709472656
213647;1693.919555664062;2116.190429687500;994.432250976562
213664;1718.901245117188;2146.813232421875;992.014709472656
213682;1713.260131835938;2149.230957031250;992.820556640625
213700;1718.901245117188;2149.230957031250;987.179504394531
213717;1691.501953125000;2141.978027343750;992.014709472656
213735;1703.589843750000;2110.549560546875;1004.102600097656
213753;1710.036743164062;2105.714355468750;998.461547851562
213770;1697.948852539062;2141.978027343750;1004.908447265625
213788;1710.842529296875;2104.102539062500;987.985412597656
213806;1714.066040039062;2121.831542968750;994.432250976562
213823;1703.589843750000;2112.161132812500;1010.549499511719
213841;1702.783935546875;2125.054931640625;1005.714294433594
213859;1690.696044921875;2127.472656250000;1001.684997558594
213876;1706.007446289062;2128.278564453125;991.208801269531
213894;1705.201538085938;2146.813232421875;1004.908447265625
213912;1706.813232421875;2140.366455078125;1001.684997558594
213929;1697.948852539062;2146.813232421875;993.626403808594
213947;1717.289428710938;2119.414062500000;1007.326049804688
213965;1694.725341796875;2138.754638671875;992.014709472656
213982;1700.366455078125;2128.278564453125;1003.296752929688
214000;1697.948852539062;2113.772949218750;983.150207519531
214018;1698.754638671875;2106.520263671875;994.432250976562
214035;1714.066040039062;2086.373779296875;1000.879150390625
214053;1700.366455078125;2086.373779296875;992.820556640625
214071;1703.589843750000;2096.849853515625;1000.073303222656
214088;1704.395751953125;2061.392089843750;979.926757812500
214106;1705.201538085938;2064.615478515625;994.432250976562
214124;1699.560546875000;2033.186889648438;995.238159179688
214141;1710.036743164062;2078.315185546875;1000.073303222656
214159;1706.007446289062;2072.674072265625;992.014709472656
214177;1708.425048828125;2067.032958984375;995.238159179688
214194;1703.589843750000;2089.597167968750;1004.102600097656
214212;1706.813232421875;2077.509277343750;1000.073303222656
214230;1709.230834960938;2079.120849609375;987.985412597656
214247;1702.783935546875;2084.761962890625;1002.490905761719
214265;1701.172241210938;2054.139160156250;1003.296752929688
214283;1709.230834960938;2067.838867187500;1003.296752929688
214300;1705.201538085938;2061.392089843750;995.238159179688
214318;1710.842529296875;2055.750976562500;1003.296752929688
214336;1710.036743164062;2066.227294921875;1001.684997558594
214353;1693.919555664062;2035.604492187500;1004.908447265625
214371;1710.036743164062;2046.886474609375;983.150207519531
214389;1708.425048828125;2063.003662109375;983.956054687500
214406;1714.871948242188;2067.032958984375;998.461547851562
214424;1697.142944335938;2063.809570312500;986.373657226562
214442;1700.366455078125;2017.069702148438;982.344360351562
214459;1694.725341796875;2050.109863281250;993.626403808594
214477;1692.307739257812;2054.945068359375;986.373657226562
214495;1701.172241210938;2054.139160156250;996.044006347656
214513;1698.754638671875;2019.487304687500;997.655700683594
214530;1701.978149414062;2019.487304687500;1000.879150390625
214548;1705.201538085938;2043.663085937500;988.791259765625
214565;1701.172241210938;2021.098999023438;985.567810058594
214583;1701.172241210938;2021.098999023438;1004.102600097656
214601;1706.813232421875;2036.410278320312;1008.937744140625
214618;1684.249145507812;2011.428588867188;985.567810058594
214636;1698.754638671875;1963.077026367188;987.179504394531
214654;1693.919555664062;1995.311401367188;985.567810058594
214672;1705.201538085938;1984.835205078125;987.179504394531
214689;1705.201538085938;1977.582519531250;988.791259765625
214707;1692.307739257812;1975.970825195312;995.238159179688
214724;1697.948852539062;1967.912109375000;995.238159179688
214742;1703.589843750000;1992.893798828125;987.985412597656
214760;1706.813232421875;1968.718017578125;1000.879150390625
214777;1692.307739257812;1968.718017578125;1002.490905761719
214795;1706.813232421875;2006.593505859375;995.238159179688
214813;1703.589843750000;1977.582519531250;999.267456054688
214831;1706.813232421875;1972.747314453125;987.985412597656
214848;1707.619140625000;1947.765625000000;1001.684997558594
214866;1703.589843750000;1971.135620117188;988.791259765625
214883;1702.783935546875;1980.805908203125;992.014709472656
214901;1700.366455078125;1980.000122070312;999.267456054688
214919;1706.813232421875;1981.611816406250;995.238159179688
214937;1707.619140625000;1964.688720703125;1000.073303222656
214954;1698.754638671875;1946.959838867188;1000.879150390625
214972;1706.813232421875;1975.164916992188;1000.879150390625
214990;1706.007446289062;1971.135620117188;1004.908447265625
215007;1701.172241210938;1946.153930664062;1010.549499511719
215025;1704.395751953125;1937.289428710938;999.267456054688
215043;1701.978149414062;1921.978149414062;995.238159179688
215060;1710.842529296875;1933.260131835938;1010.549499511719
215078;1693.113647460938;1942.124633789062;1007.326049804688
215096;1714.871948242188;1937.289428710938;1000.073303222656
215113;1712.454345703125;1939.707031250000;1004.102600097656
215131;1699.560546875000;1961.465332031250;983.956054687500
215149;1697.948852539062;1959.853515625000;992.820556640625
215166;1701.978149414062;1949.377319335938;992.014709472656
215184;1702.783935546875;1964.688720703125;994.432250976562
215202;1706.813232421875;1958.241821289062;989.597106933594
215219;1705.201538085938;1945.348022460938;994.432250976562
215237;1696.337036132812;1943.736328125000;1007.326049804688
215255;1701.978149414062;1942.124633789062;1011.355346679688
215272;1699.560546875000;1921.978149414062;1003.296752929688
215290;1714.871948242188;1929.230834960938;1000.879150390625
215308;1685.860961914062;1926.007446289062;998.461547851562
215325;1697.142944335938;1921.978149414062;1001.684997558594
215343;1706.813232421875;1930.036743164062;1004.908447265625
215361;1701.978149414062;1921.978149414062;1005.714294433594
215378;1708.425048828125;1926.007446289062;1006.520202636719
215396;1713.260131835938;1921.172241210938;1002.490905761719
215414;1701.978149414062;1926.813232421875;1004.908447265625
215431;1696.337036132812;1930.842529296875;1005.714294433594
215449;1703.589843750000;1948.571533203125;1001.684997558594
215467;1705.201538085938;1941.318725585938;1002.490905761719
215484;1697.948852539062;1935.677734375000;996.849853515625
215502;1713.260131835938;1935.677734375000;1000.073303222656
215520;1699.560546875000;1937.289428710938;993.626403808594
215537;1691.501953125000;1957.436035156250;1000.879150390625
215555;1694.725341796875;1925.201538085938;1003.296752929688
215573;1698.754638671875;1946.153930664062;992.820556640625
215590;1700.366455078125;1941.318725585938;1002.490905761719
215608;1698.754638671875;1929.230834960938;998.461547851562
215626;1693.113647460938;1923.589843750000;996.849853515625
215643;1690.696044921875;1906.666748046875;1002.490905761719
215661;1717.289428710938;1876.044067382812;985.567810058594
215679;1707.619140625000;1880.073364257812;1002.490905761719
215696;1708.425048828125;1889.743652343750;1004.102600097656
215714;1708.425048828125;1874.432373046875;992.820556640625
215732;1699.560546875000;1905.860839843750;1004.908447265625
215749;1710.842529296875;1921.172241210938;998.461547851562
215767;1701.978149414062;1909.890136718750;1006.520202636719
215785;1698.754638671875;1908.278442382812;1000.073303222656
215802;1713.260131835938;1918.754638671875;992.820556640625
215820;1710.842529296875;1917.948852539062;1002.490905761719
215838;1702.783935546875;1886.520263671875;985.567810058594
215855;1696.337036132812;1888.131958007812;1000.879150390625
215873;1704.395751953125;1910.696044921875;988.791259765625
215891;1691.501953125000;1915.531250000000;984.761962890625
215908;1713.260131835938;1934.066040039062;1011.355346679688
215926;1705.201538085938;1927.619140625000;1000.073303222656
215944;1706.813232421875;1929.230834960938;1005.714294433594
215961;1692.307739257812;1937.289428710938;1004.102600097656
215979;1701.172241210938;1931.648437500000;1008.131896972656
215997;1706.813232421875;1933.260131835938;987.985412597656
216014;1700.366455078125;1923.589843750000;1005.714294433594
216032;1706.813232421875;1898.608154296875;1001.684997558594
216050;1697.948852539062;1880.073364257812;1000.073303222656
216067;1693.113647460938;1880.879150390625;986.373657226562
216085;1694.725341796875;1853.479980468750;1002.490905761719
216103;1701.978149414062;1857.509277343750;1000.073303222656
216120;1693.113647460938;1839.780273437500;980.732666015625
216138;1704.395751953125;1829.304077148438;1000.879150390625
216156;1709.230834960938;1896.190551757812;992.820556640625
216173;1701.172241210938;1886.520263671875;1001.684997558594
216191;1689.084350585938;1896.996459960938;1005.714294433594
216209;1691.501953125000;1888.131958007812;986.373657226562
216226;1705.201538085938;1888.937866210938;999.267456054688
216244;1704.395751953125;1888.937866210938;986.373657226562
216262;1702.783935546875;1909.890136718750;972.674011230469
216279;1704.395751953125;1924.395629882812;996.044006347656
216297;1707.619140625000;1959.853515625000;997.655700683594
216315;1693.919555664062;1973.553222656250;1000.879150390625
216332;1697.142944335938;1968.718017578125;993.626403808594
216350;1708.425048828125;1987.252807617188;992.820556640625
216368;1700.366455078125;1986.447021484375;996.849853515625
216385;1707.619140625000;1967.106323242188;1006.520202636719
216403;1701.978149414062;1950.183227539062;996.044006347656
216421;1697.142944335938;1929.230834960938;985.567810058594
216438;1703.589843750000;1916.337036132812;1008.937744140625
216456;1705.201538085938;1889.743652343750;999.267456054688
216474;1706.813232421875;1862.344360351562;992.820556640625
216491;1712.454345703125;1906.666748046875;996.849853515625
216509;1696.337036132812;1930.036743164062;1005.714294433594
216527;1703.589843750000;1918.754638671875;1004.908447265625
216544;1697.948852539062;1894.578857421875;1004.908447265625
216562;1694.725341796875;1927.619140625000;994.432250976562
216580;1706.813232421875;1913.919555664062;1000.073303222656
216597;1710.036743164062;1888.937866210938;1008.131896972656
216615;1715.677734375000;1910.696044921875;998.461547851562
216633;1699.560546875000;1925.201538085938;992.820556640625
216650;1697.948852539062;1930.036743164062;1000.879150390625
216668;1690.696044921875;1950.183227539062;992.014709472656
216686;1712.454345703125;1930.842529296875;989.597106933594
216703;1701.978149414062;1960.659423828125;1003.296752929688
216721;1693.919555664062;1971.135620117188;1003.296752929688
216739;1706.007446289062;1969.523925781250;1001.684997558594
216756;1697.948852539062;1955.018432617188;992.014709472656
216774;1701.172241210938;1953.406616210938;1004.908447265625
216792;1710.842529296875;1952.600830078125;998.461547851562
216809;1704.395751953125;1951.794921875000;1008.131896972656
216827;1710.036743164062;1950.989135742188;987.985412597656
216845;1699.560546875000;1962.271118164062;986.373657226562
216862;1696.337036132812;1959.853515625000;986.373657226562
216880;1706.007446289062;1959.853515625000;994.432250976562
216898;1694.725341796875;1971.941528320312;987.179504394531
216915;1699.560546875000;1975.970825195312;1005.714294433594
216933;1713.260131835938;1988.864501953125;988.791259765625
216951;1702.783935546875;1998.534912109375;994.432250976562
216968;1715.677734375000;1992.088012695312;1004.102600097656
216986;1710.842529296875;1986.447021484375;1005.714294433594
217004;1688.278442382812;1985.641113281250;995.238159179688
217021;1709.230834960938;1975.164916992188;994.432250976562
217039;1701.978149414062;1947.765625000000;1007.326049804688
217057;1692.307739257812;1930.036743164062;1008.131896972656
217074;1702.783935546875;1971.941528320312;1005.714294433594
217092;1693.919555664062;1979.194213867188;992.014709472656
217110;1698.754638671875;1979.194213867188;992.820556640625
217127;1699.560546875000;1988.058715820312;1004.102600097656
217145;1691.501953125000;1971.941528320312;990.402954101562
217163;1697.948852539062;1975.164916992188;1000.879150390625
217180;1692.307739257812;1966.300415039062;994.432250976562
217198;1706.007446289062;1942.124633789062;991.208801269531
217216;1706.813232421875;1930.842529296875;1006.520202636719
217233;1696.337036132812;1961.465332031250;997.655700683594
217251;1699.560546875000;1963.077026367188;993.626403808594
217269;1693.113647460938;1995.311401367188;990.402954101562
217286;1708.425048828125;2005.787597656250;1000.073303222656
217304;1711.648437500000;2008.205200195312;1005.714294433594
217322;1693.919555664062;2017.069702148438;986.373657226562
217339;1693.919555664062;2010.622802734375;1000.879150390625
217357;1698.754638671875;1990.476318359375;990.402954101562
217375;1690.696044921875;1984.029418945312;1006.520202636719
217392;1703.589843750000;1993.699707031250;997.655700683594
217410;1704.395751953125;2017.875488281250;1008.131896972656
217428;1704.395751953125;2025.934082031250;991.208801269531
217445;1691.501953125000;2017.875488281250;1005.714294433594
217463;1715.677734375000;2009.816894531250;984.761962890625
217481;1704.395751953125;1991.282104492188;1002.490905761719
217498;1695.531250000000;1975.970825195312;986.373657226562
217516;1701.978149414062;1995.311401367188;1001.684997558594
217534;1706.007446289062;1969.523925781250;1005.714294433594
217551;1714.871948242188;1938.095336914062;1004.102600097656
217569;1692.307739257812;1921.172241210938;1000.879150390625
217587;1693.919555664062;1879.267456054688;1004.102600097656
217604;1693.113647460938;1937.289428710938;993.626403808594
217622;1706.007446289062;1965.494628906250;1005.714294433594
217640;1676.190551757812;1950.183227539062;1001.684997558594
217657;1698.754638671875;1962.271118164062;1000.073303222656
217675;1699.560546875000;1962.271118164062;992.014709472656
217693;1697.948852539062;1975.164916992188;988.791259765625
217710;1700.366455078125;1966.300415039062;994.432250976562
217728;1700.366455078125;1961.465332031250;991.208801269531
217746;1715.677734375000;1929.230834960938;1004.102600097656
217763;1708.425048828125;1949.377319335938;1002.490905761719
217781;1706.813232421875;1928.425048828125;999.267456054688
217799;1698.754638671875;1916.337036132812;996.044006347656
217816;1710.036743164062;1948.571533203125;1005.714294433594
217834;1710.036743164062;1948.571533203125;1009.743652343750
217852;1702.783935546875;1950.183227539062;987.179504394531
217869;1710.036743164062;1947.765625000000;1010.549499511719
217887;1694.725341796875;1938.095336914062;992.820556640625
217905;1703.589843750000;1960.659423828125;1001.684997558594
217922;1700.366455078125;1975.164916992188;1004.908447265625
217940;1706.007446289062;1970.329711914062;992.014709472656
217958;1702.783935546875;1932.454345703125;992.014709472656
217976;1701.172241210938;1975.970825195312;998.461547851562
217993;1707.619140625000;1988.864501953125;986.373657226562
218011;1701.172241210938;1992.088012695312;1007.326049804688
218028;1699.560546875000;1986.447021484375;994.432250976562
218046;1702.783935546875;1955.018432617188;1001.684997558594
218064;1703.589843750000;1946.153930664062;1000.073303222656
218082;1714.066040039062;1945.348022460938;1004.102600097656
218099;1712.454345703125;1970.329711914062;999.267456054688
218117;1704.395751953125;1981.611816406250;996.044006347656
218135;1703.589843750000;1967.106323242188;989.597106933594
218152;1706.813232421875;1949.377319335938;987.179504394531
218170;1701.172241210938;1942.930541992188;989.597106933594
218187;1694.725341796875;1917.142944335938;997.655700683594
218205;1697.948852539062;1880.073364257812;1004.102600097656
218223;1707.619140625000;1834.945190429688;995.238159179688
218241;1710.842529296875;1820.439697265625;991.208801269531
218258;1701.978149414062;1784.981811523438;1009.743652343750
218276;1699.560546875000;1768.058715820312;989.597106933594
218294;1697.948852539062;1725.348022460938;995.238159179688
218311;1687.472656250000;1726.959838867188;998.461547851562
218329;1697.948852539062;1722.124633789062;1003.296752929688
218346;1694.725341796875;1764.029418945312;1002.490905761719
218364;1701.172241210938;1847.838867187500;992.820556640625
218382;1701.978149414062;1880.879150390625;1007.326049804688
218400;1695.531250000000;1901.025756835938;1009.743652343750
218417;1703.589843750000;1886.520263671875;1003.296752929688
218435;1694.725341796875;1830.109985351562;1002.490905761719
218453;1687.472656250000;1792.234497070312;990.402954101562
218470;1704.395751953125;1777.729003906250;1004.908447265625
218488;1706.813232421875;1843.003784179688;1005.714294433594
218506;1712.454345703125;1838.168579101562;991.208801269531
218523;1699.560546875000;1844.615478515625;986.373657226562
218541;1700.366455078125;1855.897460937500;1004.908447265625
218559;1701.978149414062;1827.692382812500;987.985412597656
218576;1692.307739257812;1843.003784179688;992.014709472656
218594;1710.036743164062;1863.150268554688;1000.073303222656
218612;1689.084350585938;1864.761962890625;1001.684997558594
218629;1693.919555664062;1833.333374023438;1005.714294433594
218647;1704.395751953125;1814.798583984375;988.791259765625
218665;1716.483642578125;1830.915893554688;994.432250976562
218682;1706.007446289062;1822.051391601562;1000.879150390625
218700;1702.783935546875;1843.809570312500;1002.490905761719
218718;1685.055053710938;1888.131958007812;996.849853515625
218735;1697.948852539062;1892.967163085938;990.402954101562
218753;1696.337036132812;1882.490966796875;1002.490905761719
218771;1687.472656250000;1898.608154296875;1000.073303222656
218788;1700.366455078125;1878.461669921875;1010.549499511719
218806;1687.472656250000;1912.307739257812;991.208801269531
218824;1697.948852539062;1876.849853515625;1014.578796386719
218841;1701.172241210938;1906.666748046875;1009.743652343750
218859;1701.172241210938;1928.425048828125;996.849853515625
218877;1699.560546875000;1955.824218750000;1004.908447265625
218894;1704.395751953125;1964.688720703125;1002.490905761719
218912;1685.055053710938;1969.523925781250;991.208801269531
218930;1712.454345703125;1996.117309570312;996.044006347656
218947;1707.619140625000;1998.534912109375;992.820556640625
218965;1700.366455078125;2009.816894531250;1000.073303222656
218983;1711.648437500000;2016.263793945312;991.208801269531
219000;1706.813232421875;2017.069702148438;992.014709472656
219018;1703.589843750000;2023.516601562500;988.791259765625
219036;1699.560546875000;2017.875488281250;1006.520202636719
219053;1710.036743164062;2001.758300781250;992.820556640625
219071;1704.395751953125;1967.912109375000;1005.714294433594
219089;1695.531250000000;1988.864501953125;1004.102600097656
219106;1701.978149414062;1984.835205078125;983.956054687500
219124;1705.201538085938;1992.893798828125;992.820556640625
219142;1712.454345703125;1987.252807617188;992.014709472656
219159;1708.425048828125;1959.047729492188;1002.490905761719
219177;1689.890258789062;1913.919555664062;996.044006347656
219195;1697.142944335938;1891.355346679688;1000.879150390625
219212;1706.007446289062;1880.073364257812;1001.684997558594
219230;1685.860961914062;1833.333374023438;990.402954101562
219248;1706.007446289062;1789.816894531250;992.820556640625
219265;1706.813232421875;1776.923217773438;1005.714294433594
219283;1696.337036132812;1730.989135742188;994.432250976562
219301;1701.172241210938;1672.967163085938;1004.102600097656
219318;1701.978149414062;1696.337036132812;1006.520202636719
219336;1694.725341796875;1710.036743164062;1004.102600097656
219354;1697.142944335938;1717.289428710938;1003.296752929688
219371;1711.648437500000;1732.600830078125;1008.131896972656
219389;1682.637451171875;1708.425048828125;995.238159179688
219407;1712.454345703125;1746.300415039062;1004.102600097656
219424;1690.696044921875;1719.707031250000;996.849853515625
219442;1696.337036132812;1698.754638671875;1000.879150390625
219460;1703.589843750000;1730.989135742188;999.267456054688
219477;1705.201538085938;1739.047729492188;987.179504394531
219495;1704.395751953125;1755.164916992188;1001.684997558594
219513;1694.725341796875;1746.300415039062;987.179504394531
219530;1685.055053710938;1733.406738281250;985.567810058594
219548;1690.696044921875;1699.560546875000;990.402954101562
219566;1694.725341796875;1688.278442382812;989.597106933594
219583;1697.948852539062;1685.055053710938;999.267456054688
219601;1689.890258789062;1664.102661132812;995.238159179688
219619;1709.230834960938;1694.725341796875;984.761962890625
219636;1686.666748046875;1713.260131835938;998.461547851562
219654;1705.201538085938;1710.842529296875;999.267456054688
219672;1697.948852539062;1710.036743164062;1007.326049804688
219689;1686.666748046875;1735.018432617188;985.567810058594
219707;1706.007446289062;1777.729003906250;1013.772949218750
219725;1697.948852539062;1764.029418945312;1001.684997558594
219742;1704.395751953125;1805.934204101562;988.791259765625
219760;1709.230834960938;1798.681396484375;1004.908447265625
219778;1712.454345703125;1765.641113281250;992.014709472656
219795;1702.783935546875;1758.388427734375;1001.684997558594
219813;1700.366455078125;1762.417724609375;999.267456054688
219831;1687.472656250000;1806.739990234375;986.373657226562
219848;1708.425048828125;1791.428710937500;996.849853515625
219866;1697.948852539062;1765.641113281250;992.820556640625
219884;1707.619140625000;1769.670410156250;1000.879150390625
219901;1693.919555664062;1771.282104492188;1004.102600097656
219919;1707.619140625000;1763.223510742188;1005.714294433594
219937;1698.754638671875;1764.835205078125;989.597106933594
219954;1710.036743164062;1760.805908203125;1004.102600097656
219972;1714.871948242188;1742.271118164062;987.179504394531
219990;1706.007446289062;1730.183227539062;992.820556640625
220007;1698.754638671875;1739.047729492188;1005.714294433594
220025;1705.201538085938;1755.164916992188;995.238159179688
220043;1696.337036132812;1819.633789062500;996.849853515625
220060;1693.919555664062;1830.109985351562;1000.073303222656
220078;1707.619140625000;1854.285766601562;989.597106933594
220096;1701.978149414062;1852.674072265625;999.267456054688
220113;1701.978149414062;1822.857177734375;1010.549499511719
220131;1706.007446289062;1806.739990234375;1008.937744140625
220149;1700.366455078125;1785.787597656250;1004.908447265625
220166;1699.560546875000;1746.300415039062;1012.161193847656
220184;1704.395751953125;1730.183227539062;986.373657226562
220202;1698.754638671875;1742.271118164062;1004.102600097656
220219;1689.084350585938;1814.798583984375;988.791259765625
220237;1687.472656250000;1826.886474609375;1005.714294433594
220255;1710.036743164062;1840.586181640625;987.179504394531
220272;1695.531250000000;1847.838867187500;987.179504394531
220290;1689.890258789062;1844.615478515625;1007.326049804688
220308;1705.201538085938;1847.033081054688;1004.102600097656
220325;1710.842529296875;1859.120971679688;1004.908447265625
